VDATE,GLOBAL_INTRA_DECOR_OVERLAY,TL1_GLOBAL_TREND_OVERLAY,TL9_INTRA,TL2_FUTURES,SPREAD_COMB_US,TL2_HIGHVASSETS,TL5_INTRA_LS,TL3_INTRA,TL7_INTRA_QUATERLY,HTTS_SHORT_ONLY,HTTS_DEFENSIVE,INTRA_CORRELATION,TL1_INTRA_TRAILLING,TL3_NON_CORRELATED,GLOBAL_INTRA_COR_OVERLAY,TL3_MULTIOPTSHORT,TL10_INTRA_ZONE,TL4_INTRA_LS,TL2_INVERSE_CORR,SPREAD_US_2,TL2_INTRA,TL2_NON_CORR,INTRA_DECORRELATION_500,TL2_POSITIVE_CORR,INTRA_INVERSE_500,THR,TEAM_LEADER_3,HTTS_SPREAD_3,HTTS_SHORT_COMBINED,HTTS_TOP1000,SPREAD_US_OVERLAY,SPREAD_INDEX_OVERLAY,HTTS_BIGBASKET_DECORR,INTRA_BONDS,SPREAD_COMMODITY_OVERLAY,HTTS_BIGBASKET_CORR,INTRA_COMMODITY,HTTS_BIG_FUT_INDIA_OVERLAY,TOP_1000_ORIGINAL,TOP_1000_OVERLAY,TOP_250_DECOR_OVERLAY,TOP_500_COR_OVERLAY
15-12-2023,1176.624134,-1029.346704,0,0,-2536.292538,0,0,0,0,900.1525349,2409.716396,0,0,0,2771.077915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-2023,2377.299591,1314.433905,0,0,2058.489777,0,0,0,0,-456.9036873,8022.469733,0,0,0,7419.828801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12-2023,447.6231518,1869.506837,0,0,8144.42113,0,0,0,0,-599.2585058,7524.774341,0,0,0,2628.917157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12-2023,-6038.102535,-4860.974486,0,0,-49201.63431,0,0,0,0,1899.715097,-7602.83871,0,0,0,-16247.93304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12-2023,-1529.671011,354.0678588,0,0,18540.30559,0,0,0,0,-916.1761993,13113.38242,0,0,0,3306.26796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12-2023,0,0,0,0,-89.13943865,0,0,0,0,0,-2220.529904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-01-2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-01-2024,1510.091404,-3220.424271,0,0,292.7655721,0,0,0,0,184.1120035,-2093.271588,0,0,0,-5571.955299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-01-2024,1196.883827,-8817.635104,0,0,-25595.70806,0,0,0,0,2738.45491,-15937.73644,0,0,0,-9126.906783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2024,1262.868726,-3.697874837,0,0,-12219.44171,0,0,0,0,-130.1927435,12808.32886,0,0,0,944.2681923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2024,550.6274538,-570.6323001,0,0,4858.615903,0,0,0,0,-665.1199887,2584.699395,0,0,0,-126.4491601,0,0,0,0,0,0,0,0,0,0,48712.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2024,1468.264458,13941.3195,0,0,-566.9344147,0,0,0,0,-40.45176589,5345.753933,0,0,0,6636.931323,0,0,0,0,0,0,0,0,0,0,-103503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-2024,-303.853805,1951.275785,0,0,-1933.040871,0,0,0,0,534.6594024,-510.5038545,0,0,0,-111.1493884,0,0,0,0,0,0,0,0,0,0,64394.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-2024,-454.8716668,4295.044647,0,0,3134.717325,0,0,0,0,123.1481683,-2707.479182,0,0,0,2116.399246,0,0,0,0,0,0,0,0,0,0,45246.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-2024,-127.5471281,-5330.686479,0,0,-1702.343295,0,0,0,0,-249.4583784,-2318.821307,0,0,0,-611.1642879,0,0,0,0,0,0,0,0,0,0,30039.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-2024,293.2095443,206.1952871,0,0,1765.674043,0,0,0,0,-117.120738,1392.582176,0,0,0,766.9583477,0,0,0,0,0,0,0,0,0,0,-40051.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-2024,0.003242815,0,0,0,-76.05629681,0,0,0,0,125.4712934,-2472.160259,0,0,0,-0.001980504,0,0,0,0,0,0,0,0,0,0,-1318.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-2024,-2094.627452,-2180.563387,0,0,-5174.85208,0,0,0,0,1847.009622,-3398.008702,0,0,0,-1367.954926,0,0,0,0,0,0,0,0,0,0,116199.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-2024,-1853.813304,-4535.913511,0,0,-2721.673273,0,0,0,0,1277.947039,-6665.119086,0,0,0,-3336.240276,0,0,0,0,0,0,0,0,0,0,280371.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-2024,-1190.62302,1031.843872,0,0,6339.353871,0,0,0,0,-943.8726341,2546.884598,0,0,0,3774.908567,0,0,0,0,0,0,0,0,0,0,277386.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-2024,5218.010263,3769.941237,0,0,4891.022106,0,0,0,0,17.34434024,343.2822127,0,0,0,14045.50594,0,0,0,0,0,0,0,0,0,0,76530.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-2024,1386.171915,3476.118314,0,0,7765.505818,0,0,0,0,-666.3165519,-1160.454356,0,0,0,6198.590314,0,0,0,0,0,0,0,0,0,0,-80797.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-2024,1168.961682,309.3189654,0,0,3686.201338,0,0,0,0,-2100.254152,3978.069244,-2621.03,0,0,118.7642457,0,0,0,0,0,0,0,0,0,0,35293.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-2024,-778.735416,-2830.552363,0,0,-10951.96813,0,0,0,0,420.0968065,1143.669534,-3473.93438,0,0,-1000.864384,0,0,0,0,0,0,0,0,0,0,-381245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
